alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787565155.8898,elite,3175.9959836509,1783542429.049,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-NINGBO-IDC,Ningbo,Asia,AS,China,CN,,false,"China Telecom",29.9302,121.561,false,,true,Zhejiang,success,Asia/Shanghai,315000,1787168490,1787669704.0966,17981,http,122.246.3.12:17981,true,6361.7315292358,68530,457,99.337556351197,122.246.3.12
true,1787669704.0569,transparent,5256.1327772708,1779645712.4258,"AS138134 PT Tunas Link Indonesia",TLINK-AS-ID,"Bandar Lampung",Asia,AS,Indonesia,ID,,false,TLINK,-5.3906,105.2569,false,,true,Lampung,success,Asia/Jakarta,35141,1787596197,1787669704.0569,8080,http,103.133.61.184:8080,true,3482.5384616852,4322,15464,21.843727888406,103.133.61.184
true,1787669615.3623,elite,4594.6568826681,1785027380.2888,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Hostkey B.V.",52.3716,4.8883,false,"Hostkey B.V",true,"North Holland",success,Europe/Amsterdam,1012,1787444174,1787669703.96,1080,socks5,66.151.32.105:1080,true,5569.7419643402,16947,42599,28.460349981527,66.151.32.105
true,1787669703.8711,elite,2333.5668939008,1782730075.7821,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1787238051,1787669703.8711,1088,socks5,194.163.174.78:1088,true,2801.8283843994,24094,34299,41.261795078177,194.163.174.78
true,1787669703.8415,transparent,6467.6863335898,1778432733.8616,"AS270457 INACIO MIGUEL SCHERER","INACIO MIGUEL SCHERER",Sinop,"South America",SA,Brazil,BR,,false,"Inacio Miguel Scherer",-11.7605,-55.4417,false,"Inacio Miguel Scherer",false,"Mato Grosso",success,America/Cuiaba,78550,1787563658,1787669703.8415,8080,http,200.3.197.49:8080,false,6894.3047523499,5807,55251,9.5106292377739,200.3.197.49
true,1787669655.9754,elite,12660.601942111,1786152180.7369,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba.com LLC",22.3193,114.169,false,"IPXO LLC, Zenlayer Inc, Delta Centric LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1787358716,1787669703.7981,20000,socks4,47.83.197.140:20000,true,21036.03553772,12787,35783,26.32695079267,47.83.197.140
true,1787669703.7443,transparent,7526.828962766,1783275028.8986,"AS270076 EXA NETWORKS S.A.C.","EXA NETWORKS S.A.C.",Lima,"South America",SA,Peru,PE,,false,"EXA NETWORKS S.A.C.",-12.046,-77.0305,false,"EXA NETWORKS S.A.C",true,"Lima Province",success,America/Lima,,1787506357,1787669703.7443,999,http,138.186.76.57:999,false,11717.476129532,10975,30214,26.645463594649,138.186.76.57
true,1787669703.6847,elite,1262.1078863192,1776081917.7027,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,false,"Total Server Solutions L.L.C.",34.0549,-118.243,false,Wonderwall.com,true,California,success,America/Los_Angeles,90009,1787570927,1787669703.6847,4145,socks5,68.71.247.130:4145,true,986.8757724762,68371,64982,51.270687573583,68.71.247.130
true,1787669096.8329,elite,404.38260758473,1785113462.8085,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hostkey B.V.",60.1719,24.9347,false,"Hostkey B.V",true,Uusimaa,success,Europe/Helsinki,00221,1787531752,1787669703.4681,8080,http,195.26.230.202:8080,false,376.92975997925,44774,281,99.376317833759,195.26.230.202
true,1787669703.4087,elite,5872.2329090039,1787648873.7001,"AS211407 AS Perwira Media",AS_Perwira_Media,Jakarta,Asia,AS,Indonesia,ID,,false,Perwira,-6.2114,106.8446,false,,false,Jakarta,success,Asia/Jakarta,12850,1787645781,1787669703.4087,1080,http,41.216.190.176:1080,false,12980.581521988,96,161,37.354085603113,41.216.190.176
true,1787669703.3851,elite,1146.9232178945,1776078373.0006,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1787225370,1787669703.3851,17002,socks5,192.111.130.5:17002,true,953.40824127197,72489,58515,55.33342493359,192.111.130.5
true,1787669703.2328,transparent,6964.3168220291,1787586289.6253,"AS8167 V tal","V tal","Campo Grande","South America",SA,Brazil,BR,,false,"V tal",-16.1667,-56.2667,false,"Brasil Telecom S/A - Filial Distrito Federal",false,"Mato Grosso",success,America/Cuiaba,78065,1787585672,1787669703.2328,8080,http,177.5.233.42:8080,false,5492.8722381592,333,625,34.759916492693,177.5.233.42
true,1787669703.2208,transparent,6699.7546175599,1750609181.9834,"AS23969 TOT Public Company Limited",TOT-NET,Nan,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",18.7838,100.779,false,"TOT Public Company Limited",true,Nan,success,Asia/Bangkok,55000,1787326068,1787669703.2208,8080,http,1.1.220.100:8080,false,7434.9665641785,37078,363140,9.2644508742735,1.1.220.100
true,1787669703.0608,transparent,6228.4031559644,1783297468.493,"AS154123 PT Rayunet Broadcast Solution",IDNIC-RAYUNET-AS-ID,"Siak Sri Indrapura",Asia,AS,Indonesia,ID,,false,"PT Rayunet Broadcast Solution",0.7902,102.0507,false,"Indonesia Network Information Center",true,Riau,success,Asia/Jakarta,28671,1787529594,1787669703.0608,8080,http,192.188.80.218:8080,false,8457.0360183716,9301,30716,23.242621885699,192.188.80.218
true,1787669694.6588,elite,3505.222002698,1785191291.9493,"AS58061 Scalaxy B.V.",SCALAXY-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Scalaxy B.V.",52.3716,4.8883,false,"3nt solutions LLP",true,"North Holland",success,Europe/Amsterdam,1012,1787610968,1787669702.9406,1080,socks4,185.93.104.246:1080,true,3404.2785167694,31530,65684,32.433600098751,185.93.104.246
true,1787669702.9048,transparent,6225.1835779417,1779955046.5849,"AS262183 MULTI LINK S.A.","MULTI LINK S.A.","Ciudad del Este","South America",SA,Paraguay,PY,,false,"Multi Link S.A.",-25.5036,-54.6507,false,"Multi Link S.A",true,"Alto Paraná Department",success,America/Asuncion,,1787211030,1787669702.9048,999,http,190.93.177.153:999,false,4149.8041152954,9299,56195,14.198247167679,190.93.177.153
true,1787669702.8748,elite,2845.5113919249,1787197433.5872,"AS209207 Digital Hosting Provider LLC",DHOST-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Digital Hosting Provider LLC",52.3716,4.8883,false,"Digital Hosting Provider LLC",false,"North Holland",success,Europe/Amsterdam,1012,1787195334,1787669702.8748,10800,socks5,193.233.126.24:10800,true,7312.7319812775,5930,7070,45.615384615385,193.233.126.24
true,1787669702.7581,transparent,4880.9656716002,1787586482.964,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2244,106.9726,false,,false,"West Java",success,Asia/Jakarta,17135,1787585672,1787669702.7581,8080,http,101.255.151.122:8080,false,1495.4423904419,313,620,33.547695605573,101.255.151.122
true,1787669702.7046,elite,3459.5158064905,1786789727.5891,"AS150552 PT Link Data Sumber Barokah",BAROKAHNET-AS-ID,Lenteng,Asia,AS,Indonesia,ID,,false,"PT Link Data Sumber Barokah",-7.0623,113.4736,false,"PT Link Data Sumber Barokah",true,"East Java",success,Asia/Jakarta,69461,1787391973,1787669702.7046,1080,socks4,103.86.116.193:1080,true,1075.3290653229,16048,22394,41.746006971542,103.86.116.193
true,1787669702.5788,elite,7282.0599648621,1710700685.1357,"AS55836 Reliance Jio Infocomm Limited",RELIANCEJIO-IN,Vadodara,Asia,AS,India,IN,,false,"Reliance Jio Infocomm Limited",22.3008,73.2043,true,"Reliance Jio Infocomm Limited",true,Gujarat,success,Asia/Kolkata,390007,1787345939,1787669702.5788,48976,http,136.233.136.41:48976,false,21846.649169922,33963,646800,4.9889609159135,136.233.136.41
true,1787669562.222,transparent,4543.3773076917,1787586277.187,"AS153986 PT Network Bumi Saridin",IDNIC-NBS-ID,Guyangan,Asia,AS,Indonesia,ID,,false,"PT Network Bumi Saridin",-6.8643,111.12,false,"PT Network Bumi Saridin",false,"Central Java",success,Asia/Jakarta,,1787585672,1787669702.5408,8080,http,165.99.194.222:8080,true,560.58120727539,343,628,35.324407826982,165.99.194.222
true,1787669687.2248,transparent,4790.4577720519,1786835446.24,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Latacunga,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.9336,-78.62,false,UFINET,false,Cotopaxi,success,America/Guayaquil,050111,1787437738,1787669702.4052,999,http,186.33.45.219:999,true,5192.7599906921,9235,3851,70.571603240104,186.33.45.219
true,1787669134.6276,transparent,3100.0592470995,1785063536.3938,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Kuala Lumpur",Asia,AS,Malaysia,MY,,false,"Telekom Malaysia Berhad",3.0947,101.6799,false,,true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,58200,1787481193,1787669702.324,8181,http,175.136.239.173:8181,true,2777.7583599091,26579,8438,75.903132764086,175.136.239.173
true,1787669702.2855,transparent,6268.9213019829,1750609591.8363,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,,true,Pichincha,success,America/Guayaquil,,1787583975,1787669702.2855,999,http,177.234.217.235:999,false,4164.2754077911,100668,168499,37.399829845412,177.234.217.235
true,1787669523.1928,elite,2938.1956401125,1783289692.666,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1699,24.9384,false,HETZNER-DC,true,Uusimaa,success,Europe/Helsinki,00121,1787612334,1787669702.1117,8888,http,204.168.225.55:8888,true,9110.3520393372,7795,24125,24.420426065163,204.168.225.55
true,1787669702.0865,transparent,5802.7211655078,1786404950.5403,"AS142393 PT Media Solusi Sukses",IDNIC-MEDIASOLUSISUKSES-AS-ID,"Kemantren Satu",Asia,AS,Indonesia,ID,,false,"PT Media Solusi Sukses",-7.5272,108.862,false,"PT Media Solusi Sukses",true,"Central Java",success,Asia/Jakarta,,1787611554,1787669702.0865,1111,http,103.172.42.183:1111,false,5664.5185947418,3850,9314,29.246429656639,103.172.42.183
true,1787669702.0501,elite,5084.9930739403,1787417326.044,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Jinrongjie,Asia,AS,China,CN,"Xicheng District",false,"China Unicom CHINA169 Network",39.9072,116.357,false,"China United Network Communications Corporation Limited",false,Beijing,success,Asia/Shanghai,,1787413931,1787669702.0501,7890,socks4,116.147.109.133:7890,true,8550.8558750153,900,7496,10.719390185803,116.147.109.133
true,1787669701.9928,transparent,5942.5739988182,1779582410.0976,"AS41960 Nextpertise",NEXTPERTISE,Leersum,Europe,EU,"The Netherlands",NL,,false,"Nextpertise B.V.",52.0102,5.4257,false,"SOL4XS Core",true,Utrecht,success,Europe/Amsterdam,3956,1787443573,1787669701.9928,8080,http,151.248.19.97:8080,false,4494.8019981384,18853,55449,25.373475814918,151.248.19.97
true,1787669701.9739,elite,9709.1855358847,1776107098.877,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1787596204,1787669701.9739,5060,socks5,8.213.156.191:5060,true,14932.122468948,624,70029,0.88318967347459,8.213.156.191
true,1787669701.9265,transparent,6993.4867593858,1785131612.7631,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.","Santa Marta","South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",11.2399,-74.1951,false,"Colombia Móvil",true,"Magdalena Department",success,America/Bogota,470004,1787550863,1787669701.9265,999,http,181.204.193.171:999,true,10446.459293365,6229,17550,26.19538248034,181.204.193.171
true,1787669701.6757,elite,3804.4876108256,1786087916.9323,"AS133199 SonderCloud Limited",SONDERCLOUDLIMITED-AS-AP,Xiangyang,Asia,AS,China,CN,"Fancheng Qu",true,"SonderCloud Limited",32.0522,112.116,false,"Hubei Yunwutong Network Technology Co., Ltd",false,Hubei,success,Asia/Shanghai,441000,1787296507,1787669701.6757,10808,socks5,103.142.190.78:10808,true,3458.0473899841,21410,24069,47.07667275006,103.142.190.78
true,1787669577.6819,transparent,5897.4000220491,1780760712.3056,"AS152032 PT Putra Garsel Interkoneksi",IDNIC-DINETKAN-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,"PT Putra Garsel Interkoneksi",-6.9217,107.6071,false,,true,"West Java",success,Asia/Jakarta,40112,1787411320,1787669701.4787,8080,http,38.211.24.242:8080,false,4296.7119216919,16826,49045,25.543866041202,38.211.24.242
true,1787665190.9614,transparent,1561.5895463117,1787586387.9225,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com LLC",false,"North West",success,Asia/Singapore,858877,1787585672,1787669701.4769,3128,http,43.98.172.166:3128,true,393.31817626953,1413,123,91.9921875,43.98.172.166
true,1787669701.4023,transparent,5715.5456282639,1786476529.2303,"AS142393 PT Media Solusi Sukses",IDNIC-MEDIASOLUSISUKSES-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Media Solusi Sukses",-6.3088,107.316,false,,false,"West Java",success,Asia/Jakarta,41356,1787080241,1787669701.4023,1111,http,154.18.255.139:1111,false,5275.1288414001,3298,8926,26.979712041885,154.18.255.139
true,1787669701.2459,transparent,12924.741580236,1780645133.3785,"AS140401 PT Proxi Jaringan Nusantara",PROXINET-AS-ID,"Kota Batam",Asia,AS,Indonesia,ID,,false,PROXINET,1.133,104.067,false,,false,"Riau Islands",success,Asia/Jakarta,29464,1787295380,1787669701.2459,3125,http,103.150.218.162:3125,true,14475.053548813,4472,50832,8.0862143787068,103.150.218.162
true,1787669620.3177,elite,2902.3630758355,1780780410.4483,"AS400506 Black Apple",BAIAS,Seattle,"North America",NA,"United States",US,,false,"Black Apple",47.6061,-122.333,false,,true,Washington,success,America/Los_Angeles,98111,1787430816,1787669700.995,8118,http,151.243.153.157:8118,false,6427.4156093597,26244,43474,37.643076393471,151.243.153.157
true,1787669667.3647,transparent,11270.783882089,1786642861.8612,"AS23956 AmberIT Limited",AMBERIT-BD-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"AmberIT Limited",23.7278,90.4135,false,,false,"Dhaka Division",success,Asia/Dhaka,1000,1787244631,1787669700.8887,81,http,118.179.136.49:81,false,14162.410736084,1098,8161,11.858732044497,118.179.136.49
true,1787669700.801,transparent,6404.3519752539,1736507168.3471,"AS38182 Extreme Broadband - Total Broadband Experience",EXTREMEBB-AS-MY,Putrajaya,Asia,AS,Malaysia,MY,"Presint 15",false,"Extreme Broadband",2.94405,101.723,false,"Extreme Broadband",true,Putrajaya,success,Asia/Kuala_Lumpur,62584,1787326045,1787669700.801,1231,http,58.84.16.214:1231,false,11715.490818024,74524,550934,11.915108608412,58.84.16.214
true,1787669375.6939,elite,1546.8413213735,1786528673.3985,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.35208,103.82,false,"Tencent Cloud Computing (Beijing) Co., Ltd",false,"North West",success,Asia/Singapore,858877,1787131001,1787669700.7664,3128,http,43.160.242.118:3128,true,445.35541534424,18877,1621,92.091911405991,43.160.242.118
true,1787669700.6822,transparent,5633.2412573579,1783535833.9772,"AS58689 ICC Communication",ICCNET-DHK-BD,Tongi,Asia,AS,Bangladesh,BD,,false,"ICC Communication Ltd",23.8915,90.4023,false,"ICC Communication Ltd.",true,"Dhaka Division",success,Asia/Dhaka,1230,1787163167,1787669700.6822,8070,http,116.204.229.227:8070,false,5507.19165802,11736,27840,29.654335961189,116.204.229.227
true,1787669700.6561,transparent,5382.6600772461,1766261202.3557,"AS9341 PT INDONESIA COMNETS PLUS",ICONPLN-ID-AP-ISP,Pamulang,Asia,AS,Indonesia,ID,,false,"PT Indonesia Comnets Plus",-6.34212,106.787,false,,true,"West Java",success,Asia/Jakarta,15417,1787432003,1787669700.6561,3128,http,103.229.164.178:3128,false,2288.2516384125,76707,265519,22.414135688113,103.229.164.178
true,1787669646.6654,elite,2803.4693097247,1776082965.8015,"AS47242 Host SpA",HOST-SPA,Milan,Europe,EU,Italy,IT,,true,"Host SpA",45.4642,9.18998,false,"Host VDC",true,Lombardy,success,Europe/Rome,20121,1787573195,1787669700.4665,1080,socks5,149.62.186.244:1080,true,2054.9635887146,211832,17032,92.558025727069,149.62.186.244
true,1787669689.9078,transparent,5351.8044019355,1777425873.3586,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Istanbul,Asia,AS,Türkiye,TR,,false,"High Speed For Internet Services L.L.C",41.0725,29.0063,false,"Turk Telekomunikasyon Anonim Sirketi",true,Istanbul,success,Europe/Istanbul,34870,1787102576,1787669700.4128,8080,http,131.222.252.102:8080,false,10302.639007568,26310,66883,28.231734143122,131.222.252.102
true,1787669700.2648,transparent,6230.5732977519,1749044234.4078,"AS141636 PT Mega Data Perkasa",IDNIC-MDP-AS-ID,Winong,Asia,AS,Indonesia,ID,,false,"PT Mega Data Perkasa",-6.7445,111.031,false,"PT Mega Data Perkasa",true,"Central Java",success,Asia/Jakarta,,1787581042,1787669700.2648,8080,http,103.162.17.203:8080,false,546.02956771851,8706,34341,20.224405881943,103.162.17.203
true,1787669664.2478,elite,2593.6971797701,1776081778.4444,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1787571580,1787669700.2329,27391,socks5,72.195.34.60:27391,true,8120.3005313873,105231,57019,64.857318952234,72.195.34.60
true,1787669700.1153,transparent,7423.4321126871,1786806310.8021,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Machala,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-3.2656,-79.9644,false,"Negocios Y Telefonia Nedetel S.A",false,"El Oro",success,America/Guayaquil,,1787408849,1787669700.1153,8080,http,177.234.236.133:8080,false,5063.1673336029,2266,6667,25.366618157394,177.234.236.133
true,1787669700.1008,transparent,4793.5092827738,1786324835.569,"AS141077 RSTNET",RSTNET-AS-ID,Jatiwangi,Asia,AS,Indonesia,ID,,false,"Paket Data Andal",-6.73361,108.263,false,,true,"West Java",success,Asia/Jakarta,,1787533953,1787669700.1008,8818,http,103.173.162.243:8818,false,487.44916915894,3527,10071,25.937637887925,103.173.162.243
true,1787669695.9199,elite,10679.840121171,1780496274.4581,"AS146943 Tier 4 Cloud Services",TIER4CLOU-AS,Panvel,Asia,AS,India,IN,,true,"Tier 4 Cloud Services",18.9894,73.1074,false,T4C,true,Maharashtra,success,Asia/Kolkata,410206,1787145788,1787669700.0218,9051,socks5,43.242.227.10:9051,true,13217.085599899,26755,75266,26.22499289362,43.242.227.10
true,1787669699.9266,transparent,6249.6523231943,1783021018.126,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Montalvo,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-1.7998,-79.2916,false,"Negocios Y Telefonia Nedetel S.A",true,"Los Ríos",success,America/Guayaquil,120110,1787253903,1787669699.9266,999,http,181.188.203.112:999,false,11133.731365204,24887,27478,47.526019287692,181.188.203.112
true,1787669699.739,transparent,6218.5692805363,1755673732.7499,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,"South Jakarta",Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.2574,106.8453,false,"PT Indo Telemedia Solusi",true,Jakarta,success,Asia/Jakarta,12760,1787343157,1787669699.739,8090,http,103.180.123.103:8090,true,14872.799634933,23591,79882,22.799184328279,103.180.123.103
true,1787669699.7343,elite,2657.7129657722,1696982686.2662,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1787099029,1787669699.7343,4145,socks4,72.195.114.184:4145,true,860.89086532593,503729,917371,35.446414749138,72.195.114.184
